Split,Class,Original Class Folder,Patient ID,Path,Filename,Extension,SHA256,Valid,Width,Height,Mode,Format,Array Shape,Minimum Pixel,Maximum Pixel,Mean Pixel,Standard Deviation,File Size Bytes,MobileNet Resize Successful,Possible Blank Image,Possible All-Black Image,Possible All-White Image
train,Thorax,Fetal thorax,patient01419,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01419_Plane6_1_of_2.png,Patient01419_Plane6_1_of_2.png,.png,866cf1d56784462656bf26d05e4331a437b4780193c0ca800e96d18a28ded9fd,True,959,661,L,PNG,"(661, 959)",0.0,255.0,24.948864093491235,35.075283865755615,165877,True,False,False,False
train,Thorax,Fetal thorax,patient01419,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01419_Plane6_2_of_2.png,Patient01419_Plane6_2_of_2.png,.png,7cb38f233cdc087296718ba896eee429a350743610f8993b32b0eef59fe3394c,True,959,661,L,PNG,"(661, 959)",0.0,255.0,26.646918515410185,35.23221452586131,173140,True,False,False,False
train,Thorax,Fetal thorax,patient01422,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01422_Plane6_1_of_2.png,Patient01422_Plane6_1_of_2.png,.png,835591627c2670cbb094d7a062bb011693bd262aeaf3f1bca3be4f8b94799cd0,True,740,448,L,PNG,"(448, 740)",0.0,250.0,41.25078125,58.898999662559376,75961,True,False,False,False
train,Thorax,Fetal thorax,patient01422,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01422_Plane6_2_of_2.png,Patient01422_Plane6_2_of_2.png,.png,70e08cf2dbc2bd65c95398562c2e573ea383c145bf06dfe26b494207ab667428,True,740,448,L,PNG,"(448, 740)",0.0,250.0,49.48087898166023,69.78262535110333,80478,True,False,False,False
train,Thorax,Fetal thorax,patient01423,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01423_Plane6_1_of_2.png,Patient01423_Plane6_1_of_2.png,.png,c826441f1b3b602d290bccb29ca5443eb1925c2c9eb2dca05da6d4fc80b24780,True,740,448,L,PNG,"(448, 740)",0.0,250.0,55.812687017374515,64.02631206071122,112954,True,False,False,False
train,Thorax,Fetal thorax,patient01423,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01423_Plane6_2_of_2.png,Patient01423_Plane6_2_of_2.png,.png,7acdb21046b0df788340d289a9ea9619b082584eea705ea522db8d7a8c2dc315,True,740,448,L,PNG,"(448, 740)",0.0,250.0,61.16005670849421,68.76874194061746,112101,True,False,False,False
train,Thorax,Fetal thorax,patient01426,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01426_Plane6_1_of_1.png,Patient01426_Plane6_1_of_1.png,.png,6cd6435a52c5bff0e0c24f6948f8510de73cb6740563653b79564ba942658c69,True,740,448,L,PNG,"(448, 740)",0.0,255.0,55.217440878378376,69.81500300895277,101520,True,False,False,False
train,Thorax,Fetal thorax,patient01427,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01427_Plane6_1_of_3.png,Patient01427_Plane6_1_of_3.png,.png,61a00e0f0781361a24cd882ca2ecd25fc7b0e4ee5468b69994ffbfde314f4e39,True,959,661,L,PNG,"(661, 959)",0.0,255.0,43.48246487216418,41.79160489935667,195996,True,False,False,False
train,Thorax,Fetal thorax,patient01427,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01427_Plane6_2_of_3.png,Patient01427_Plane6_2_of_3.png,.png,95b48f6f3d097c20d1db68fbdbfeeb1ff1b704c3700189909a2dbbaadb5566ae,True,959,661,L,PNG,"(661, 959)",0.0,255.0,40.08083622154318,39.85063499002013,189742,True,False,False,False
train,Thorax,Fetal thorax,patient01427,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01427_Plane6_3_of_3.png,Patient01427_Plane6_3_of_3.png,.png,3ebc56b933c7586d13a121a09aa3e277fa0b7089c66e5b4df136a82f6b74f3a6,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.72964778300644,40.2581259016415,192255,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_1_of_8.png,Patient01428_Plane6_1_of_8.png,.png,bbbf0fc6da44601ed1e20e009ea128593de3b98f2f1b70449f29727bc1f056ba,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.72651321425022,40.42113982227757,189582,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_2_of_8.png,Patient01428_Plane6_2_of_8.png,.png,9ffabc35b2c3b8c6654dac7c66585b374230b8a7597b7bacf7fb3f0738007171,True,959,661,L,PNG,"(661, 959)",0.0,255.0,39.1965108006165,41.39794410022619,194999,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_3_of_8.png,Patient01428_Plane6_3_of_8.png,.png,0ac2ecb3f5df72e381b96b40856b0217272cbdcbb8793e687a7c930e7ecc87ca,True,959,661,L,PNG,"(661, 959)",0.0,255.0,31.21123081121756,38.004722512002324,186123,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_4_of_8.png,Patient01428_Plane6_4_of_8.png,.png,4f46b0e26aed65a1f8c2ee834b0199bf8ad8aa6a622bfc105aba414c8bc36642,True,959,661,L,PNG,"(661, 959)",0.0,255.0,38.1024500748542,41.63574554418578,180038,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_5_of_8.png,Patient01428_Plane6_5_of_8.png,.png,deb8792ebe03ff3832fb26b4515072934f923452f34a1c5a228b8efda55ae7a0,True,959,661,L,PNG,"(661, 959)",0.0,255.0,39.76742982714912,42.28661172969404,195502,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_6_of_8.png,Patient01428_Plane6_6_of_8.png,.png,a67a6ad98546f7472cbb3c2b5ca0e6800e6a6386d0b9092142b6f365b8553f8a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,39.75546735363204,42.505531482300974,195266,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_7_of_8.png,Patient01428_Plane6_7_of_8.png,.png,2171bae0efe7f6e4f5cd7edb5cb7b7d55a6ba1515d7e18215f4e2fd8faf9a6e3,True,959,661,L,PNG,"(661, 959)",0.0,255.0,39.391623902230485,42.82355389246455,188250,True,False,False,False
train,Thorax,Fetal thorax,patient01428,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01428_Plane6_8_of_8.png,Patient01428_Plane6_8_of_8.png,.png,1fbb598eb336468c81ff647e2a4304edcf61f5a5762694d7d78fdb5439abe253,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.11809610048289,45.07348265510594,197376,True,False,False,False
train,Thorax,Fetal thorax,patient01429,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01429_Plane6_1_of_5.png,Patient01429_Plane6_1_of_5.png,.png,5287ca353140f3aa04b653e688f34446bc955c863907f5bf09f9facb3e78ee3a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.808199728978906,47.1528576653581,208838,True,False,False,False
train,Thorax,Fetal thorax,patient01429,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01429_Plane6_2_of_5.png,Patient01429_Plane6_2_of_5.png,.png,97e0992805b39016f7612ea3becd31e96f021ba06e83a7cd1ded441d7963f47f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,50.08835792452741,47.048766822008126,207545,True,False,False,False
train,Thorax,Fetal thorax,patient01429,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01429_Plane6_3_of_5.png,Patient01429_Plane6_3_of_5.png,.png,d4ecc6b558e8857a5af2e10f8fcca5474b8640c8aa6c8a7fae988922cfc944c1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.72115747145839,46.75738882797721,206052,True,False,False,False
train,Thorax,Fetal thorax,patient01429,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01429_Plane6_4_of_5.png,Patient01429_Plane6_4_of_5.png,.png,9e6b9975a5d760e0397bd3a611861d036ca142da0ee2aacd689dd10e8ae3d727,True,959,661,L,PNG,"(661, 959)",0.0,255.0,62.73797403056323,52.57961648556449,216136,True,False,False,False
train,Thorax,Fetal thorax,patient01429,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01429_Plane6_5_of_5.png,Patient01429_Plane6_5_of_5.png,.png,51a1f465f35e1d92f5b9172536c5efcb030b46748147e3bfad46f150a3169017,True,959,661,L,PNG,"(661, 959)",0.0,255.0,61.1844237015676,51.85935314412416,214122,True,False,False,False
train,Thorax,Fetal thorax,patient01432,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01432_Plane6_1_of_2.png,Patient01432_Plane6_1_of_2.png,.png,f6008ba3065f780f548cba906f00514b4b439a9f5ad1dc08062e5c6b907b37ba,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.969458857010345,58.780492382231,139670,True,False,False,False
train,Thorax,Fetal thorax,patient01432,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01432_Plane6_2_of_2.png,Patient01432_Plane6_2_of_2.png,.png,767de3b2fe618fc24a7e42b20050b2fdb9385c87a27b0c601dab9233a81968f9,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.83150628096905,58.713072121160145,141401,True,False,False,False
train,Thorax,Fetal thorax,patient01433,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01433_Plane6_1_of_5.png,Patient01433_Plane6_1_of_5.png,.png,72b7ade380d310c89bad356ea7769ef6ece5de213cdc206bde4b0587c6755f8b,True,961,663,L,PNG,"(663, 961)",0.0,255.0,22.242240752860816,32.639066722413716,153145,True,False,False,False
train,Thorax,Fetal thorax,patient01433,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01433_Plane6_2_of_5.png,Patient01433_Plane6_2_of_5.png,.png,3a59ff89085fd8eee6ada685b9dd53ecdcf57980eadf024154f2220eaf15e490,True,961,663,L,PNG,"(663, 961)",0.0,255.0,24.490448768957677,34.512393550465205,158153,True,False,False,False
train,Thorax,Fetal thorax,patient01433,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01433_Plane6_3_of_5.png,Patient01433_Plane6_3_of_5.png,.png,6ff89b3809943d6575b13dc67cc943186e611b5b6470d5cee43bce456726d682,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.07212666544245,35.417577621893834,165535,True,False,False,False
train,Thorax,Fetal thorax,patient01433,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01433_Plane6_4_of_5.png,Patient01433_Plane6_4_of_5.png,.png,3a59ff89085fd8eee6ada685b9dd53ecdcf57980eadf024154f2220eaf15e490,True,961,663,L,PNG,"(663, 961)",0.0,255.0,24.490448768957677,34.512393550465205,158153,True,False,False,False
train,Thorax,Fetal thorax,patient01433,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01433_Plane6_5_of_5.png,Patient01433_Plane6_5_of_5.png,.png,3a59ff89085fd8eee6ada685b9dd53ecdcf57980eadf024154f2220eaf15e490,True,961,663,L,PNG,"(663, 961)",0.0,255.0,24.490448768957677,34.512393550465205,158153,True,False,False,False
train,Thorax,Fetal thorax,patient01435,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01435_Plane6_1_of_5.png,Patient01435_Plane6_1_of_5.png,.png,4e1688a1528cc4595880cb80d2391079303997cf219ca148ac364f6c568b77d7,True,959,661,L,PNG,"(661, 959)",0.0,255.0,57.26462417514462,57.38165524939924,170115,True,False,False,False
train,Thorax,Fetal thorax,patient01435,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01435_Plane6_2_of_5.png,Patient01435_Plane6_2_of_5.png,.png,7fee3d77b2ceff3eaa9eb75d959054ca5d43e5ca24c4f0c8362f3072e5ff5542,True,959,661,L,PNG,"(661, 959)",0.0,255.0,56.254452207686086,56.66144869597205,167286,True,False,False,False
train,Thorax,Fetal thorax,patient01435,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01435_Plane6_3_of_5.png,Patient01435_Plane6_3_of_5.png,.png,32d5f54ea8d54f0e3fd003c4eee2b14662e9d05aa7479f8975b87a885297e1a3,True,959,661,L,PNG,"(661, 959)",0.0,255.0,58.04968614873978,56.50658172569654,173093,True,False,False,False
train,Thorax,Fetal thorax,patient01435,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01435_Plane6_4_of_5.png,Patient01435_Plane6_4_of_5.png,.png,52729eebc865bd590ca6d5fe804b0e8de69544983cef4c2cc441fd046b2e9312,True,959,661,L,PNG,"(661, 959)",0.0,255.0,57.81742201833415,56.636418476423685,172935,True,False,False,False
train,Thorax,Fetal thorax,patient01435,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01435_Plane6_5_of_5.png,Patient01435_Plane6_5_of_5.png,.png,dab78bd93fea3e1ed93a43a9079dbad5db39b4e56068da9cac734be3fc01ff3f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,54.224218684680054,59.34792286289267,163885,True,False,False,False
train,Thorax,Fetal thorax,patient01440,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01440_Plane6_1_of_1.png,Patient01440_Plane6_1_of_1.png,.png,6e79d34e1e9b6d7cc0c4a7ed7a2fc490698c0e92821f1586f19f54039dda26a5,True,961,663,L,PNG,"(663, 961)",0.0,255.0,63.5344310460917,47.49355974110724,229865,True,False,False,False
train,Thorax,Fetal thorax,patient01442,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01442_Plane6_1_of_1.png,Patient01442_Plane6_1_of_1.png,.png,e9d32b3685961b42d22676a816eb8327bf6394fb89807b45dd2b6ce0afd4d337,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,61.19099728548455,47.19095682680702,263106,True,False,False,False
train,Thorax,Fetal thorax,patient01443,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01443_Plane6_1_of_1.png,Patient01443_Plane6_1_of_1.png,.png,988db6ed3c2e5e1cc842d4f2681d04cfbc5e003f8d60628bd70876d1f189ab98,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,33.98751032331678,47.99302811658892,190821,True,False,False,False
train,Thorax,Fetal thorax,patient01446,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01446_Plane6_1_of_3.png,Patient01446_Plane6_1_of_3.png,.png,7237fbacf12a8f903ce0f511b29bf454b1c44df2094e919fa480efdb82185730,True,740,448,L,PNG,"(448, 740)",0.0,250.0,25.960086872586874,43.19898498973133,80869,True,False,False,False
train,Thorax,Fetal thorax,patient01446,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01446_Plane6_2_of_3.png,Patient01446_Plane6_2_of_3.png,.png,d09659b735e0d7dc6230c9e6d94f7182ce4f48523d3ae86333f0bb92b7114364,True,740,448,L,PNG,"(448, 740)",0.0,250.0,55.687816722972975,55.37224552336145,141965,True,False,False,False
train,Thorax,Fetal thorax,patient01446,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01446_Plane6_3_of_3.png,Patient01446_Plane6_3_of_3.png,.png,41e90048c43576845a715ddfaf760dba9ce31675c98a753a1947eaf645e73098,True,740,448,L,PNG,"(448, 740)",0.0,250.0,19.085373431467183,32.616546148187616,77838,True,False,False,False
train,Thorax,Fetal thorax,patient01449,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01449_Plane6_1_of_1.png,Patient01449_Plane6_1_of_1.png,.png,67cad6dbde3e2504c7c3281b491b9f415dabc8a1867d5208f0abcf7e952b943a,True,740,448,L,PNG,"(448, 740)",0.0,250.0,64.59298081563706,61.74048719445028,121512,True,False,False,False
train,Thorax,Fetal thorax,patient01450,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01450_Plane6_1_of_1.png,Patient01450_Plane6_1_of_1.png,.png,78070423bbd5f850199d8f088cf0a7d83f9df46f32581a848e747ad4dfc3ec75,True,640,392,L,PNG,"(392, 640)",0.0,250.0,37.89087611607143,31.469495190307757,102536,True,False,False,False
train,Thorax,Fetal thorax,patient01453,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01453_Plane6_1_of_1.png,Patient01453_Plane6_1_of_1.png,.png,461ec7c7b6f102eec1add0e0860cfb3dac392196bdfdf29f95ece54218c5531f,True,961,663,L,PNG,"(663, 961)",0.0,255.0,22.095808947128038,34.648667998457256,122711,True,False,False,False
train,Thorax,Fetal thorax,patient01456,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01456_Plane6_1_of_1.png,Patient01456_Plane6_1_of_1.png,.png,a9c46aded8c9927c58245f13c42d30e25d2e0dd8c4129f0e6da3f4fa4d1393b3,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,26.908217192527204,41.587756900394545,171270,True,False,False,False
train,Thorax,Fetal thorax,patient01459,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01459_Plane6_1_of_1.png,Patient01459_Plane6_1_of_1.png,.png,e57667b508f31fcaec23b7103290d4bdf9f7e3a42fc9d9c6b9c43d732d4bbb55,True,959,661,L,PNG,"(661, 959)",0.0,255.0,51.262893615544435,55.21481896026019,163624,True,False,False,False
train,Thorax,Fetal thorax,patient01461,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01461_Plane6_1_of_2.png,Patient01461_Plane6_1_of_2.png,.png,f529104aba3b1e818916fe0e0cd70104c5466512b850b558756704ba45bb747b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,20.61290521045151,31.60031811768993,143447,True,False,False,False
train,Thorax,Fetal thorax,patient01461,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01461_Plane6_2_of_2.png,Patient01461_Plane6_2_of_2.png,.png,e216866ebc2667483b9eed381ec91bb818e7c9ee0d6c96ad074a0def1046ecbe,True,959,661,L,PNG,"(661, 959)",0.0,255.0,21.7041752708239,31.489237554534117,148016,True,False,False,False
train,Thorax,Fetal thorax,patient01462,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01462_Plane6_1_of_2.png,Patient01462_Plane6_1_of_2.png,.png,685cf27432dccddf31e258fd0798b42a620cca5799fca718e5fc49f17a673f33,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.82972681767916,35.08184364422359,233772,True,False,False,False
train,Thorax,Fetal thorax,patient01462,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01462_Plane6_2_of_2.png,Patient01462_Plane6_2_of_2.png,.png,91acee75f9288999fa6905f9dbcb91946517ae5887aae5d3757a65e0c5c74957,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.62246351548117,37.93934559809289,195783,True,False,False,False
train,Thorax,Fetal thorax,patient01463,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01463_Plane6_1_of_5.png,Patient01463_Plane6_1_of_5.png,.png,4bed65411c426923dc4b90e2f3f4372597cdde393d7b31a51fefd807d8555578,True,959,496,L,PNG,"(496, 959)",0.0,255.0,40.94231852736385,47.058627148853816,126829,True,False,False,False
train,Thorax,Fetal thorax,patient01463,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01463_Plane6_2_of_5.png,Patient01463_Plane6_2_of_5.png,.png,8449e2b8c5f00c214f90adbd68a18df4c8e167ef71af65f335503e5a19c81883,True,959,496,L,PNG,"(496, 959)",0.0,255.0,45.157230734299844,43.62177614713004,145721,True,False,False,False
train,Thorax,Fetal thorax,patient01463,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01463_Plane6_3_of_5.png,Patient01463_Plane6_3_of_5.png,.png,50bd23c3191690508deded4dd9503b4e8f76b02e013007ea85ec90706e176a4c,True,959,496,L,PNG,"(496, 959)",0.0,255.0,39.11313027683407,38.38918279497578,144213,True,False,False,False
train,Thorax,Fetal thorax,patient01463,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01463_Plane6_4_of_5.png,Patient01463_Plane6_4_of_5.png,.png,7354ae0fecb959ce58aca66a0d7f0c7848955f1653a7350a8050fed5aadd8069,True,959,496,L,PNG,"(496, 959)",0.0,255.0,36.716663443102696,36.46407839353037,141469,True,False,False,False
train,Thorax,Fetal thorax,patient01463,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01463_Plane6_5_of_5.png,Patient01463_Plane6_5_of_5.png,.png,b72bd35cb2a15d995ad6c8e8b8226c2fa7f1faf90ad677893ab3ccc6dc392822,True,959,496,L,PNG,"(496, 959)",0.0,255.0,37.114099448350096,36.60102112490925,142417,True,False,False,False
train,Thorax,Fetal thorax,patient01471,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01471_Plane6_1_of_2.png,Patient01471_Plane6_1_of_2.png,.png,5ba135570e5042bd95e94fba894fff880ae099b10a3943cede03b7490b6455f1,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.78963749111267,34.974725519030436,162632,True,False,False,False
train,Thorax,Fetal thorax,patient01471,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01471_Plane6_2_of_2.png,Patient01471_Plane6_2_of_2.png,.png,5ba135570e5042bd95e94fba894fff880ae099b10a3943cede03b7490b6455f1,True,961,663,L,PNG,"(663, 961)",0.0,255.0,26.78963749111267,34.974725519030436,162632,True,False,False,False
train,Thorax,Fetal thorax,patient01475,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01475_Plane6_1_of_2.png,Patient01475_Plane6_1_of_2.png,.png,470431c4c03f0d51b35e462e83bbab66bf67ff2384baa8b21858240cc9badc87,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,38.02539955007661,40.80055696828294,227131,True,False,False,False
train,Thorax,Fetal thorax,patient01475,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal thorax\Patient01475_Plane6_2_of_2.png,Patient01475_Plane6_2_of_2.png,.png,90790fba1abe1138e3908c83a9b967ee764bb6b5e939a28d85c0d83e18a331bd,True,1137,787,L,PNG,"(787, 1137)",0.0,255.0,47.55843360500839,47.285061540174596,225661,True,False,False,False
